business_id,name,stars,latitude,longitude,cuisine,neighborhood
7sKrqsUKHP3m6Bnu6ufhog,Domino's Pizza,2.0,33.7811194,-84.3888849,Chicken Wings,Midtown Atlanta
h9GgCkZS3NZ6Y5KGJwCdTA,Breakfastville,4.0,33.7223190524,-84.3990339339,Barbeque,Pittsburgh
7eAFDbsTs1u_98DbFE84QA,Domino's Pizza,2.0,33.882102,-84.290557,Chicken Wings,Other
iqK1C-4jHII1OFmLBQSbDg,Livingston Restaurant & Bar,3.5,33.7727116,-84.3843023,Breakfast & Brunch,Midtown Atlanta
15G8ExqK2dvlLjHjsVcLPw,Le Bilboquet,3.5,33.837729,-84.380301,French,Buckhead
lVrnyJIvxa5j8vbET7ctCg,The Roast,2.5,33.77362,-84.365828,Brazilian,Midtown Atlanta
c5dEyoEXB61Ai8En-fCvfw,Latitudes Bistro & Lounge,3.0,33.7580079003,-84.3944993243,Burgers,Centennial Park District
O_PLFd2iY-lwCgqgZMzeuw,Posh,3.5,33.8416493,-84.3843116,American (New),Buckhead
wXn_4JBHnOFh70MgKN0A3Q,Chick-fil-A,3.0,33.8808147,-84.4608791,Fast Food,Cumberland
KP2gMZDroFfzOKbdscfdLA,Octane Woodruff Arts Center,4.0,33.7891582,-84.3849351,Cafes,Midtown Atlanta
zzin1d1oHi81GuI0ufo1VA,Cafe Bombay,3.5,33.8283561298,-84.3268966357,Pakistani,Briarcliff Heights
zzlkjDG9Rv8Jn-vSolMgyw,Glenn's Kitchen,3.5,33.7569866,-84.3929823,Comfort Food,Downtown Atlanta
UUb58e-I8mXA1UBU76mUmw,La Fonda Latina,3.5,33.8760651,-84.379975,Latin American,Buckhead
WtslLoidGj3VlsKMnlYVYg,Hong Kong Star Chinese Restaurant,2.0,33.7578963,-84.3897929,Chinese,Fairlie-Poplar
pIuNMQ3oa9f078Hm0wmNbw,Gio's Chicken Amalfitano,4.0,33.7849102,-84.405817,Salad,Home Park
RCZjzjcZy8HHLts6NPhY6A,Tin Lizzy's Cantina -  Perimeter,3.5,33.9274219074,-84.3427018769,Tex-Mex,Perimeter Center
0n-4IVzPZwYxU7Kyls81Kw,Mike's Hot Dogs,4.5,33.9180568584,-84.3814399479,Hot Dogs,Other
P0d6FB3Xb0cMCVcXCOrN3Q,El Taco Veloz 9,4.0,33.8917508,-84.2911787,Mexican,Other
U9SK3eMMp1_MqLbRF8XjSQ,Botiwalla,4.0,33.772869,-84.366016,Indian,Old Fourth Ward
IE3XreGk8Xp331lQBZpEHg,Hilton Atlanta Perimeter Suites,3.0,33.9217645112,-84.3522843719,Other,Perimeter Center
eIAE2fqXnH5R0cgJw8kBHg,WFM Coffee Bar,4.5,33.884883,-84.315087,Other,Other
WhnaZYE91fpE3J1-mGfdyw,Local Motives,3.0,33.764896,-84.389234,Salad,Hotel District
0UStur6rMhwMawAO5A3qcQ,Delicious Kabob,3.5,33.8952537,-84.2855404,Chinese,Other
nK0aBYMg_2Lge4_BfKuJZQ,Kategna Ethiopian Cuisine,4.0,33.8314611,-84.3417175,Ethiopian,Other
lbQ9qKA-GsHM4i9HXnsjjA,Renaissance Atlanta Waverly Hotel & Convention Center,3.5,33.8850087242,-84.4643688601,Other,Cumberland
vYserHp03Qfoo80atpj1Yw,Jamba Juice,1.5,33.6400159,-84.4195797,Other,Other
YWShu0ZRT2qUZXOElJoU0A,B & L Wings,4.5,33.8985032,-84.2443846,Chicken Wings,Other
LhYi50pgiEvwlVcQvdlGEg,Budweiser Bar & Grill,3.0,33.6400159,-84.4195797,American (Traditional),Other
j-kWxWp2hWtF2khn9s7OOw,TasteBuddz Atl,4.5,33.758366,-84.5041143,Chicken Wings,Adamsville
lMZUfYih5Jn-AZRCJXD_6A,Bistro 7,2.5,33.7566964,-84.3885782,Fast Food,Fairlie-Poplar
MCF_zWF5gn1HQebVacRY3A,Tin Drum Asian Kitchen - Lindbergh Plaza,3.0,33.82569086,-84.36484507,Thai,Buckhead
ylNCu5F3uXBIujGkqeI0uQ,Maison Robert Fine Chocolates,4.5,33.8890675,-84.3048857,Other,Other
e4__sQMm35zJXKBHuVNwRw,Casseroles,5.0,33.7922174,-84.3522742,American (Traditional),Morningside-Lenox Park
mUivcVdKHl0UaIfdKrYsWA,Pancake Social,3.0,33.771642,-84.365253,Breakfast & Brunch,Old Fourth Ward
l_pnekOFpA1TAVWgtl35KQ,Garnish & Gather,4.5,33.88596,-84.2650369,Other,Other
Nw6E-_h4gAUdcig5oShe8w,LongHorn Steakhouse,3.5,33.6392264892,-84.4325810706,American (Traditional),Other
KyVQmMn5iRXXjkyx70hDNw,Asia Halal Meat,4.5,33.8283033,-84.3268582,Other,Briarcliff Heights
nZe1byYVUZIQkrt2mNcbmw,Community Smith,3.5,33.778245,-84.387512,American (New),Midtown Atlanta
qbFXEqi7fbq2nOro_CMY8w,Mellow Mushroom Atlanta - Downtown,3.5,33.7649533,-84.388648,Sandwiches,Hotel District
3KP1v_NctaJWNIX_YsYdKQ,The Five Spot,4.0,33.7642325,-84.3502283,Other,Inman Park
wnCuqrG0NfWbUINjTkG6FQ,Fox Brothers Bar-B-Que Que-osk,4.5,33.8066606037,-84.3844541162,Barbeque,Buckhead
1JcjrYc_jqKv1agrCUcPMA,High Road Craft Ice Cream & Sorbet,4.5,33.9172506,-84.2937232,Other,Other
uhIQYIk5LpBlRho9n_D_7g,Bangkok Station,4.0,33.8373431,-84.3701132,Salad,Buckhead
wuba10gZw-FUp7iWFQzdqA,Alma Cocina - Downtown,4.0,33.7591563149,-84.387444443,Brazilian,Peachtree Center
Cd-M4AOLiOh17vPOCzrC6A,Kung Fu Tea,4.0,33.8872561,-84.4705862,Other,Cumberland
p9fL9rC6eVVfSVfNgbSAuQ,Octopus Bar,3.5,33.7394022,-84.34564,American (New),East Atlanta
xLHs5CCZa3LaC4xVOeuQMg,Sip The Experience,4.0,33.8227371955,-84.3698813994,Sandwiches,Buckhead
lhE2vCJ3aMBnOoMytBmtgw,The Georgian Club,4.0,33.8839704,-84.4637363,American (Traditional),Cumberland
QqYCajrFprFWqWltzwj1cg,Steady Hand Beer,4.5,33.79787,-84.424707,Other,Blandtown
rShtbHbmhW9YpbVxpLJOyQ,American Roadhouse,3.5,33.7774648175,-84.3527590472,American (Traditional),Virginia-Highland
enkVA0eTQZ0yd_QMmryewQ,The Defoor Centre,3.5,33.8014258,-84.4199747,Cafes,Buckhead
TR55ooT3MZ6NN9eku0zTwQ,Spoon Eastside,4.0,33.7336820661,-84.3498639921,Thai,Ormewood Park
Lt7mJyG5E90iKP1T--VQxw,Uncle Maddios Pizza Joint Edgewood,3.0,33.7587422,-84.3488821,Pizza,Edgewood
0NRcugIFwniVkYJw8Yt3PQ,Whole Foods Market - Ponce,3.5,33.775136,-84.365808,Delis,Midtown Atlanta
dlq8ENCS5nFDOuCChLkp_A,Fresh To Order,4.0,33.757919,-84.394777,Sandwiches,Centennial Park District
-YoF6fsfA6s5ikS9s6J25A,Kemper's Cafe,4.0,33.7016198,-84.4083821,Vegetarian,Sylvan Hills
gO-l7Er5AGn0ay_Puc7Z5w,Vine & Tap,3.5,33.830734,-84.356792,Tapas/Small Plates,Buckhead
YerCxfWF53UQ5ro2BdrT1g,Cafe At Pharr,3.5,33.8075962,-84.4343408,Salad,Buckhead
tcqchtFDlvpNjStV_8yFFA,Chocolate South,4.5,33.7796467192,-84.4122934341,Other,Marietta Street Artery
vjvAb0mvWEKMRokpZLvkzA,Captain Crabs and Monster Margaritaville,3.0,33.9131113926,-84.3784650788,Chicken Wings,Other
ToRk70ACY01nhpFPh03Mtw,Salata,3.5,33.7601810774,-84.3870139589,Salad,Peachtree Center
4IVRKe2UEq80tw9r7fPGEA,Earth Fare,3.5,33.8003215372,-84.3258450541,Other,Other
j9Z4KiUuD8X-xdtICOGvwA,Joseph Andrew's Grill & Food Service,4.0,33.7859,-84.400864,Mexican,Home Park
bpFuvBMXz9dLO6GnM5lJaA,Just Add Honey Tea Company,4.5,33.7595415721,-84.3644372049,Other,Old Fourth Ward
fFT5JWrPk7-Mp9_S4EoZUQ,La Fête Chocolat,4.0,33.846335,-84.3635778,Other,Buckhead
qTXYie0Phy8JbuOau4rTmg,Aziza,4.5,33.7859263,-84.4119319,Middle Eastern,Home Park
HxRVo7HBN9PEbQwqzzp-8g,Five Daughters Bakery,4.5,33.772842,-84.365784,Other,Old Fourth Ward
IGKj16DbhdTxk4VQaR8Aog,The Sleepy Potato,3.5,33.7545209,-84.4163843,Burgers,Atlanta University Center
Xo6hGVMUCtcz21TVUcMs5A,Mudcatz Bar & Grill,2.0,33.9483557,-84.3357697,Cajun/Creole,Dunwoody Village
-oxS76n26AMYLN3SocA1mg,Tipple & Rose Tea Parlor and Apothecary,3.0,33.7764265,-84.3527056,Cafes,Virginia-Highland
U3vlqKn9wMEgIPgKXxkEdA,Upbeet,4.5,33.784062,-84.411586,Vegan,Home Park
-JtjYD51-Ber2J6l2A2wmQ,Five Guys Burgers and Fries,3.5,33.8226698,-84.3688724,American (New),Buckhead
ZTjD2QjlvXUoC3kapnU8tQ,Butter & Cream,5.0,33.7558512164,-84.3659331277,Other,Old Fourth Ward
NE0NskTa5Iy1asip0aHDvA,Poke Burri Battery,4.0,33.8872561,-84.4705862,Asian Fusion,Cumberland
ceIMcKlqhrONnHVUxQwsaw,Paris Bistro,3.0,33.9170796,-84.354513,Cafes,Perimeter Center
ubR-1lCLwURyv1kd_QBIcg,Bantam + Biddy,3.5,33.7837311,-84.3844098,Gluten-Free,Midtown Atlanta
XmSa-PhB4tkjnr_yF_9Isw,Just Loaf'N New Orleans PoBoys & Snoballs,3.0,33.744754,-84.368588,Sandwiches,Grant Park
TqSw_LMOgsSmGh852ngh1w,Harold's Barbeque,3.0,33.717514,-84.382662,Barbeque,South Atlanta
wI9enIQYr2s89rc9OzpyIQ,The Best Wings,4.0,33.7730297,-84.371807,Sandwiches,Old Fourth Ward
V_Xp_zpkyKfDEeH2Ek417w,Dark Horse Tavern,3.0,33.7767547,-84.3525971,American (New),Virginia-Highland
uZ4gshD-lunaxiCztEM0Vw,Blimpie,5.0,33.9048896686,-84.4277378767,Sandwiches,Other
KbyrRWuEeK6uEbtpAUgIdg,Little's Food Store and Grill,4.5,33.7492155,-84.3678997,Burgers,Cabbagetown
WBozFbY2GJaCu_xz2tYEQQ,Garbanzo Mediterranean Grill,3.0,33.640956,-84.429176,Salad,Other
qn5xT_Jtb6HjCmGJ83kxww,Burger Theory,3.5,33.6281273118,-84.4522731006,American (New),Other
cu122j6S7nP5lN1YOkzV0A,Capital One Café,5.0,33.8462925,-84.3621419,Cafes,Buckhead
MK3L2zdQEjxrWV_teBXLrg,Thai Cafe,2.5,33.8796596237,-84.4676639272,Thai,Cumberland
tidwoenHzhOI9CANb2eGqw,Fat Matt's Chicken Shack,4.0,33.8046547,-84.3671465,Southern,Morningside-Lenox Park
T8nNDWbVUcdHGNOEpQhfug,Joseph & Co,4.0,33.7404189,-84.3578402,Cafes,Glenwood Park
7owKwLSc7LHF0CfzVUvLmg,Taste Of Asia,2.0,33.762725,-84.385839,Chinese,Hotel District
7jT7exY2LpXG1i0KPrKi2A,CVS Pharmacy,3.5,33.760485,-84.387277,Other,Peachtree Center
qS2Gg7_FH8iHFiorOVd7hg,Pasta Da Pulcinella,4.0,33.7853225936,-84.3860882521,Italian,Midtown Atlanta
UXluJ818CYSCE-zxmUKIAg,Boneheads,3.5,33.8202415,-84.3883202,Fast Food,Buckhead
kCSAzH5wnXEXud9tUql1gw,Church's Chicken,2.0,33.7157093,-84.3499738,Fast Food,Custer/McDonough/Guice
6319k9XMHy594aE1MJbpxA,Il Forno NY Pizza & Pasta,3.0,33.9098988,-84.3791234,Mediterranean,Other
N32ojB47bSJ5QYHRYrSdhA,Cafe 200,4.5,33.8858946,-84.4635957,Salad,Cumberland
n5Q_8hoz-7-96v8oZyGRRw,Mama Tiger,3.0,33.793617,-84.3255584,Asian Fusion,Other
5D2ovG-ZDh10An3mPc9q6A,Stir It Up,3.0,33.7846218,-84.3847055,Caribbean,Midtown Atlanta
L40VDBEi26K3dZqFuEekxg,Grindhouse Killer Burgers,4.0,33.7540215,-84.379914,Burgers,Downtown Atlanta
zYeqBp94hK4roaoGmg-5bA,Young Chefs Academy,4.5,33.8104265,-84.4160075,Other,Buckhead
mIszIaNAft6npGPcEqYJEg,Taquerîa Michoacan,3.5,33.8435389,-84.3287252,Mexican,Other
NTOlcMJH_p4I_NBI1BHAGA,Buckhead Tavern,3.5,33.8372,-84.3780108,American (New),Buckhead
fYmlKj1vMOECdUSIaGxBlg,755 Club At Turner Field,3.0,33.7365043,-84.3897931,American (New),Summerhill
55NF5ImeGBAiP4MEft9Wfw,Basil's Restaurant & Tapas Bar,4.0,33.836088,-84.3760337,American (New),Buckhead
VT96favjC4-Kkyfc6xSLRA,Spirit Delivery & Distribution Services,1.0,33.6832181,-84.448772,Other,Conley Hills
keR0koP3xDW79b5r4tqxbA,Camp Creek World of Beverage,4.5,33.6575442,-84.5118141,Other,Princeton Lakes
AgVEHaoljwxSp44oUqTc-A,Salata,4.0,33.9076247,-84.359093,Salad,Perimeter Center
pmTmuupoiZh9S2fjQiTDeg,Don Antonio By Starita,3.5,33.8401618869,-84.3835255582,Pizza,Buckhead
GPCgDfbMRHx_a8rt-IHi3A,Jutox Bar Castleberry,4.5,33.748299,-84.4029235,Other,Downtown Atlanta
VolOYwctkSI5TmMSX2OK2A,Sophie's Uptown,4.0,33.8368237841,-84.3833806851,Delis,Buckhead
uAgLvj1kTDjbGfUGdFR27w,Westside Pie,3.5,33.7892434,-84.425163,Pizza,Blandtown
lPgSa77WTrIhZtaaseZxjw,The Pub Perimeter,4.0,33.9238479974,-84.3400198649,British,Perimeter Center
CGMYio2vfv2jvg5qL2JR_w,Ilan Breeze,2.0,33.7393299,-84.345934,Southern,East Atlanta
Tf7kXPAsGV5w2XpED6NoGA,Flip Burger Boutique,4.0,33.8545935183,-84.3823358228,Burgers,Buckhead
n-amYd0yobieUocNUb_vig,P N Rice Cake House,5.0,33.8959650448,-84.2809134722,Asian Fusion,Other
4BHNYWxH-HhGEz0599s1EQ,BYTES Restaurant,4.0,33.77741,-84.390104,Pizza,Midtown Atlanta
vdQLCK1Y--vI2Oq7Nfm0nw,The Big Ketch Saltwater Grill,3.5,33.844712,-84.379519,American (Traditional),Buckhead
MirnOwfeKpYAtS5b_mGuFg,Tea Corner,4.5,33.771881,-84.3858263,Other,Midtown Atlanta
geqIxijPUD8nVDI2VKnPuw,Day Dreams,2.5,33.7507846,-84.3963151,Breakfast & Brunch,South Downtown
7lghBEn9pRjL7HuoOo-OZA,Cafe Sunflower Buckhead,4.5,33.8126175865,-84.3932511177,Vegan,Buckhead
uTjox6j0cciG1eDoIkz5bA,Mandarin Express,2.0,33.88108,-84.470102,Chinese,Cumberland
-_zBHiixX-mqMJtY0jYdQg,Seoul K BBQ,4.0,33.6885975344,-84.4878492579,Asian Fusion,Greenbriar
PvtRRIreDevYhWlt8OkC7A,Ceo Coq Et Oeufs,2.0,33.7815224,-84.3809405,American (Traditional),Midtown Atlanta
dx5Sa9VKzD56h3eX61RqXg,Village Pizza Company,3.5,33.749509,-84.367842,Italian,Cabbagetown
cik1MXdmpgUh7e6wQxtF3w,Shahrzad,3.5,33.9307737,-84.3790517,Other,Other
kPokZlaHI4UWJtx3HaM6GQ,Atlanta Meal Prep,3.5,33.833764,-84.384212,Other,Buckhead
AUV7Ocno9T8_qPlFeRSziA,Ted's Montana Grill - Luckie Street,4.0,33.7585528,-84.3906296,American (Traditional),Fairlie-Poplar
ZbqsKgoo1zdckzFP0RgX_A,Velvet Taco Buckhead,4.0,33.83985,-84.3810005043,Mexican,Buckhead
JEXsHhdk33FGxPDWCXZkqA,Healthfull Essence,4.0,33.7375078,-84.4164254,Caribbean,West End
xLNzHXDRkSGczrCtnzDy3w,Auntie Anne's,2.5,33.8478479,-84.3636018,Sandwiches,Buckhead
BMXlePhlputtjOrXWhN0Eg,Gutenfleischers,4.5,33.7570127,-84.3538954,Vegan,Inman Park
s_ClC2mkz8FFUE8tTCGIvA,Dunkin',3.5,33.7730939718,-84.3714155629,Other,Old Fourth Ward
M7YBTQWEnV1SvPXm6zIsuQ,Dairy Queen,3.0,33.9238128,-84.3409798,American (New),Perimeter Center
fo41OgYGS67E0gfVDLExUg,Chipotle Mexican Grill,2.5,33.8455986014,-84.3614033824,Mexican,Lenox
18XyUL-SIdK2XdmUrlpOcA,Walmart,2.0,33.7559325,-84.4136613,Other,Vine City
d3ji_TDOXFIABjSY5IZKQw,The Bailey Wine Cellar,4.5,33.72539,-84.37744,Other,Grant Park
O74RpFtTDDyf3z7DFRmpRg,Dixie Q,4.0,33.8612775,-84.3322832,Sandwiches,Ashford Park
9zmJeNhYxoUOl1KLLFuyLQ,Wings R Us,4.5,33.7435818,-84.4034981,Chicken Wings,Downtown Atlanta
iEc8t1VEHI1-U6vp6yt2Sw,Publix,3.5,33.7730710261,-84.3542830089,Other,Poncey-Highland
Q2WdNfIsPBPJJymkfmNeUw,The Original El Taco,2.5,33.6393814931,-84.4326758757,Mexican,Other
u7l2kqyY_91Rz5J1-mWgag,Taverna Buckhead,3.5,33.838333,-84.378895,Gluten-Free,Buckhead
hj2Yk2M9Ageuqv9v4WYRxg,MorningSide Kitchen,4.0,33.7924709,-84.3521099,Burgers,Morningside-Lenox Park
Zny-tM6OCTygUfD6iduKag,The Companion,5.0,33.818476,-84.4620788,American (Traditional),Bolton
uNiTLrArIMnexNUG8KZJDQ,Olyzubbys Kitchen,4.5,33.623962,-84.475763,American (New),Other
rhP7KeS8JkfU9nF3uwvRPA,Grand Buffet,1.5,33.8266723,-84.3655379,Buffets,Buckhead
0xhbydCplfPc1MT3-7BQrg,Uncle Maddio's Pizza Joint,3.0,33.933275,-84.335992,Italian,Perimeter Center
wZl2vBwekfsVkZphyd574A,Margrate & Linda's Cafe,2.0,33.7506151,-84.4505379,Soul Food,Other
YHe2tXB_qWKpdMovSTfAYQ,Krystal,2.5,33.8379669481,-84.368088,Fast Food,Buckhead
JUMIp1q_9UhsUiLrEYjBuQ,McDonald's,1.5,33.8564639,-84.3127224,Burgers,Other
rS-IS_EANjlWlFBWJdat0Q,Publix Super Markets,3.5,33.8473819055,-84.2571212913,Other,Northlake
J16y0a5dWcYrcpC7clzOfQ,Lennys Grill & Subs,3.0,33.925839,-84.380455,Burgers,Other
qUjOEkD3V9eVc869y3WhTQ,Table at Ten,3.5,33.78153,-84.380839,Breakfast & Brunch,Midtown Atlanta
DPc9KpSVXc3r6sMEi6ZalA,McDonald's,1.0,33.7654915,-84.5284223,Fast Food,Other
3pTyKFbgLZ-0VHz7qowsGw,Silvano Pizza and Pasta,4.0,33.8413887,-84.3797908,Italian,Buckhead
48UX4Sx-4Nc-uFhVKw7ZrA,Wrecking Bar Brewpub,4.0,33.7622947,-84.3499943,American (New),Inman Park
xJTMNZO4yhaNCZHmcQZBgQ,Chick-a-Biddy,3.0,33.7932715498,-84.3966648417,Chicken Shop,Atlantic Station
EvpaNOrJPEa_tuLI0sQjbg,Rowdy Tiger Whiskey Bar & Kitchen,4.0,33.7782431,-84.3882896,Comfort Food,Midtown Atlanta
pfrFnXRnmmPoBbH6zOOqhg,Buckhead Bottle Bar & Bistro,2.5,33.8394567,-84.378687,American (Traditional),Buckhead
7gbCcY7MrL-Kz6TmsJDLrQ,Lucky Thai,4.5,33.8279337,-84.3265107,Asian Fusion,Briarcliff Heights
t7mMoNsNX0DSRFVnbHIRcA,Viet-Nomie's Gourmet Food Truck,4.0,33.9190715731,-84.2566981432,Vietnamese,Other
HqHK5r3vM6nmxFWf-jV0RQ,China Taste,3.5,33.8652613602,-84.4925508681,Chinese,Other
b2P9syzeoA39s2R24Nx1-Q,Frankie's Food Sports & Spirits,4.0,33.9080504,-84.3797263,American (New),Other
8-Z9S0PPjkK_r5mZGqa1PQ,Wingstop,2.5,33.7699113795,-84.3814023826,American (New),Old Fourth Ward
U1TNktr9XCBjRlEXqKxUnQ,Hop's Chicken,3.0,33.7724257265,-84.3658560037,American (Traditional),Old Fourth Ward
QfBPiPJDEOad4eddttvXYQ,HOBNOB Neighborhood Tavern - Dunwoody,4.0,33.9290171091,-84.344732099,Pizza,Perimeter Center
mAW0poOKFdoaBFXAE-xjJA,Souper Jenny,4.0,33.8418236,-84.386319,Soup,Buckhead
3ktXfF4e-NynVB2t68XL8g,Lidl,4.0,33.8274503002,-84.3334159,Other,Other
r4x5kttmt18nzhXfS9mHSA,Rocco's New York Pizza 2,1.5,33.7744309,-84.3590162,Italian,Virginia-Highland
jjvhpG8Gz1gkiGoZFATcPQ,Gravity Pub,3.0,33.739961,-84.346463,American (Traditional),East Atlanta
30fJHza85ylBfyb-jtpxcQ,JP Atlanta,3.5,33.7600779,-84.3878652,American (Traditional),Peachtree Center
GfSQJ3Ex7IjomEAav9Mwzw,La Parrilla Mexican Restaurant,3.5,33.814776644,-84.3108190683,Buffets,Toco Hills
7aE3E_NQaE7csFBifjC4Cg,Twelve 06 Restaurant,2.5,33.8591978,-84.4804482,American (New),Cumberland
Uav2X_H88UDMqBmE7Ej5SA,Atlanta Candy Bar,4.0,33.7554735054,-84.3818356097,Other,Hotel District
vZZkp535c3i5GvM0un_v3g,8ARM,3.5,33.7738023,-84.364226,American (New),Virginia-Highland
OD97PIrms4dSxVbdT1T7Bw,The Garden Room,4.0,33.839913,-84.382706,American (Traditional),Buckhead
LWxlTLl_K4k5uFb8KUBpkA,Carnitas Michoacan,3.0,33.8642215,-84.3080155,Mexican,Other
_8DT1aiE2O5IMbHeLprMdQ,Taco Mac - Virginia Highlands,3.0,33.781967,-84.354628,Tex-Mex,Virginia-Highland
i8OzIYTaLoL3VfawoI9LBg,Cheeseburger in Paradise,2.5,33.9292825,-84.3442729,American (New),Perimeter Center
kuLxF4v6if54-wuHS7UttQ,Escorpión,3.5,33.7765774,-84.3847848,Latin American,Midtown Atlanta
bcXr24FtZx33vywpAa0qsw,Local Three,4.0,33.844578,-84.426564,American (New),Buckhead
rP5BlDwL9lHL-JK_wTeOlg,Osha Thai Sushi Galleria,4.0,33.8048801,-84.3944474,Asian Fusion,Ardmore
FmdEYtV6W578qKT3ajtlJQ,Arize Breakfast Cafe,3.5,33.6581470817,-84.5021474361,Breakfast & Brunch,Other
Dw_tRvOgSkOFq74B9-430g,Walgreens,3.0,33.8337908,-84.3826221,Other,Buckhead
hZV_3_HMtcnTv71pZDcIQg,Bankhead Seafood Restaurant,2.5,33.7729556,-84.4416766,Seafood,Grove Park
-ppewVpozAC5QGoLXp4bQg,The Queso Truck,3.0,33.7843096693,-84.3830714375,Other,Midtown Atlanta
63Mq1vSk79DbrjD092qXuA,First Batch Ice Cream,4.5,33.764549,-84.3501586,Other,Inman Park
FPBdwHzi8EXBeOFZj6isFQ,Pizza Hut,1.5,33.7713662606,-84.3719444505,Pizza,Old Fourth Ward
4hFIb7ltpvfLbw7ZyKVgfA,Bentley's Steakhouse,3.5,33.626097,-84.461076,Steakhouses,Other
C3J792lHp29tKCcJjJGjNA,Planet Living,3.0,33.7962192,-84.3700261,Other,Piedmont Heights
22Y5HC5GY7KcHR_LeNH_HA,Maggiano's Little Italy,3.5,33.8483039,-84.3674715,Italian,Buckhead
CM_9R-uIfsR3s9PjkOCoDA,Ladybird Grove & Mess Hall,3.5,33.7597182911,-84.3644041331,American (New),Old Fourth Ward
iJ1vqcHFhDSR-vunw7np-w,Salt + Block,4.0,33.9348629447,-84.3594795189,Salad,Perimeter Center
x4_kTN5Q-xCjxLU08jUP7g,Pizza Hut,2.0,33.747072,-84.3266148,Pizza,Parkview
FfAzwv9L6rTIqltJg1QCvA,Elliott Street Deli & Pub,4.0,33.7532187,-84.3982117,Delis,Downtown Atlanta
on3F1CANwFvrNlLSr4VVJw,2 Boy's BBQ,3.5,33.7653782,-84.5312704,Soul Food,Other
24--2r1ZEgnmJs5iVVAOgQ,Wagaya - Westside,4.0,33.786349,-84.398266,Seafood,Home Park
HCNr9CmVlit-0dbc5OjprA,Dawa,3.0,33.7462196,-84.3669545,Burgers,Grant Park
jPBySXO_3jOwdP4M473uXw,Boruboru sushi,4.0,33.8007211892,-84.3265157193,Japanese,Other
ffapz3FvhjJrMS8ijcx1ag,Samuel Adams Brewery,2.5,33.6396613679,-84.4392619049,American (New),Other
hZ09jCYQZu-KnbPk_QfIjA,IHOP,3.0,33.840583,-84.378268,Breakfast & Brunch,Buckhead
862FLo0SSy0CTuEmGDMG_Q,Little Trouble,3.5,33.785837,-84.412158,Asian Fusion,Home Park
k0oIUs7m6PnIWyA3m5Msxg,BP,2.0,33.8009398,-84.4253188,Other,Blandtown
AuX4pBe8kZK92qiSbN0P3Q,Queen of Cream,4.5,33.773591,-84.3537223,Other,Poncey-Highland
WAPeh8A8QnvJgGA88HXOfQ,New Star,3.5,33.7240758642,-84.4997059554,Soup,Other
MeeJsAi_rRIk7PFzAMi_wg,Desta Ethiopian Kitchen - Emory Point,4.5,33.8010902,-84.3284118,Ethiopian,Other
0TCpWncjj74YXt3-aItVmA,Einstein Bros. Bagels,2.5,33.8071951,-84.3667671,Breakfast & Brunch,Piedmont Heights
-7sTPUW1zHFHbTDgNVTyLg,Field Dog Kitchen,4.0,33.9025669,-84.2542195,American (New),Other
Z-IauLuBeVVYvwvZTbeCtQ,Match Bar & Oven,4.0,33.7494052,-84.402058,Hawaiian,Downtown Atlanta
z-AnqlLKPbsoW4cLspHvTA,Juice it Atlanta,3.0,33.7738116,-84.3641661,Other,Virginia-Highland
fNRL0krlyFeXfRzDGyxUaQ,Yasin's Homestyle Seafood,3.5,33.7380841756,-84.4230407104,Seafood,West End
T1_4G3NymqV7-9kaJtOz3g,American Deli,3.0,33.6551497,-84.5049645,Sandwiches,Other
etStbq0-bYZovkzbow1V9A,Chick-fil-A,3.0,33.879763,-84.4678541,Fast Food,Cumberland
2YjYcg9I38WGIUZ4iwPqgg,Frutta Bowls -Chastain Park,4.5,33.8884746,-84.3824034,Cafes,Other
X3uNEXlRhtKnArhxSGrBIQ,Einstein Bros Bagels,2.5,33.9192660074,-84.3519888651,Breakfast & Brunch,Perimeter Center
cEC3lx06tjhMOAomZnD1Sw,Six Feet Under Pub & Fish House- Westside,3.5,33.7832615,-84.4097527,Mexican,Home Park
x9zIPJsBI6d2y4Lg7o5Sxw,Brooke Lynn's Own Sticks & Cones,2.0,33.8128224,-84.3725843,Other,Buckhead
QHhSs3JJ2k9tJufA4QUtYw,Barcelona Westside Ironworks,4.0,33.7845225,-84.4113741,Tapas/Small Plates,Home Park
ZLQg_XkJT4gIBvEC0JZzPw,Boneheads,2.5,33.7931066,-84.3970028,Seafood,Atlantic Station
3wU07XpOO0LXaOKfID9u8Q,Burgerfan,4.5,33.845803,-84.374489,Burgers,Buckhead
vbBkOn0ie5s5BCKMnWavNA,Arden's Garden,4.0,33.7789050916,-84.4091989023,Other,Marietta Street Artery
qHNfi8exkBnwNovAD8zCTA,Bellina Alimentari,4.0,33.772601,-84.365541,Italian,Old Fourth Ward
vYVxraVq4_aEk5LG6UtUeA,Atlanta Food Rave,2.0,33.8424902,-84.3808281,American (New),Buckhead
b4L1LiRi2aBZP4ivpKqiQA,Willy's Mexicana Grill,3.0,33.750868,-84.385519,Mexican,Downtown Atlanta
BtmHsKPUbZ4tsOiPXB_P5w,Upper Room,4.5,33.8547178196,-84.3582501858,Filipino,Buckhead
O4RxA_zCFBHd_2mrERSiNQ,Nino's Italian Restaurant,4.0,33.8100563,-84.3596064,Italian,Morningside-Lenox Park
N-MvJTmnmrwgaDm7lTlaRg,Doc Green's,3.0,33.874184,-84.3809502,Fast Food,East Chastain Park
